4733448733,1
4734095730,1
5091231717,1
8331858266,1
8331858452,1
8331858680,1
8708327018,1
9633828985,1
9633836943,1
9637076308,1
9637077268,1
9637098168,1
3770205488,1
3769232449,1
3740182754,1
3740150104,1
3739978971,1
3739398765,1
3739394657,1
2925208666,1
2630640404,1
2486927047,1
2465223599,1
9633861845,1
9637070394,1
8330799711,1
8112078862,1
729287176,2
3770033664,2
2924458921,2
2509627375,2
4733413255,3
6292210355,3
8331856290,3
8331856100,3
8438064102,3
8642245515,3
8642247809,3
8643347864,3
8642245897,3
8690059626,3
8690060316,3
9633831591,3
9637074880,3
9637083034,3
3795731120,3
3793501173,3
3770185618,3
3770029302,3
3740142670,3
3740006657,3
3739365059,3
339911248,3
318465876,3
2674622586,3
2630671840,3
2629854379,3
2630630766,3
2629823425,3
2453301127,3
23059414,3
8330799519,3
7305207350,3
4733463223,3
7305206072,3
2629822093,3
1900855676,3
167199643,3
11232657803,4
11437345055,4
11467896214,4
2510454848,4
2629828405,4
27483779,4
27483907,4
27483771,4
27483765,4
27483924,4
3042705721,4
3043544536,4
3102751358,4
296662143,4
5543485176,4
5543421034,4
5543471390,4
7536840750,4
6864742632,4
328997207,4
2630646886,4
2629831173,4
3769378067,5
3769392241,5
3769384363,5
3769396501,5
3769398061,5
3769399435,5
3769402409,5
3769414581,5
3770210866,5
3770217950,5
8649140544,5
3775286010,6
3774468529,6
3173783162,6
3043871600,6
2616792186,6
2524337964,6
4733382879,7
4733390611,7
4733513733,7
4734019980,7
9633843707,7
3794894685,7
330096935,7
2764399631,7
2781049523,7
2744360888,7
2744360882,7
2629851239,7
9533699830,7
8228431368,7
5563453005,7
4734115476,7
4733364893,7
3940916652,7
4734076758,8
8331860376,8
3795732278,8
3908989117,8
3795731986,8
3795731758,8
3739344801,8
3739368855,8
330089856,8
330089170,8
4733384559,8
330088907,8
330056915,8
24333537,8
2050957256,8
9372973814,8
8643344470,8
8452074061,8
8228426468,8
7305211204,8
5755073467,8
8330802589,8
8330803351,8
8330803139,8
5455601708,8
5455596748,8
5454982227,8
5454988509,8
4054063642,8
2630632918,8
2629816509,8
27483952,9
461817428,9
5542884563,9
5542895477,9
5543455392,9
5542871699,9
5542846707,9
471882305,10
471850273,10
471882301,10
9723829589,11
7817009124,11
5984541482,11
5976290086,11
5984534228,11
5976286732,11
5976289312,11
5976285938,11
5975733919,11
5975724871,11
5975725783,11
5315469321,12
504119953,12
3216505410,12
167199979,12
167196217,12
9633861447,12
36108839,13
36107502,13
36111109,13
330084330,14
331229065,14
330079508,14
330074636,14
330062705,14
330072686,14
24333421,14
24333403,14
8658660241,14
8649136026,14
3173783158,15
4310790763,15
2587362435,15
2453298559,16
23059365,16
2630673146,16
2630639272,16
9637068712,17
9633835821,17
9633827175,17
7134958169,17
5993419426,17
4733442349,17
8425694581,18
8576981561,18
7008052793,18
12115424893,18
12010718044,18
8712618991,18
5455589204,19
5455589672,19
5455588046,19
5455586790,19
5455585368,19
5455583132,19
5455578324,19
5454976139,19
5454974895,19
5454973641,19
8330800385,20
2453298861,20
4581440783,21
4581439243,21
2188644187,22
6896217282,22
5566463504,22
