10719728165,0.13738133333333333,0.023658666666666668,0.16829866666666668,0.13395733333333334,0.24033066666666666,1.0666666666666667e-05,0.0023893333333333332,0.0060426666666666667,1.0666666666666667e-05,0.23579733333333333,0.052122666666666664
10719822535,0.051637333333333334,0.149808,0.60753599999999996,0.010805333333333333,0.060074666666666665,5.3333333333333333e-05,0.043557333333333337,0.001168,0.00093866666666666664,0.056959999999999997,0.017461333333333332
10719825096,0.19402133333333332,0.042880000000000001,0.080778666666666665,0.42990400000000001,0.141376,0.000224,0.0033866666666666667,0.022800000000000001,0.00018133333333333334,0.079322666666666666,0.0051253333333333333
10719831656,0.037242666666666667,5.3333333333333337e-06,0.32098666666666664,0.38985599999999998,0.087301333333333328,0,0.034213333333333332,0.0045599999999999998,6.9333333333333329e-05,0.12138666666666667,0.004378666666666667
10719832864,0.124224,0.040208000000000001,0.0047093333333333336,0.56807466666666662,0.021301333333333332,0,0.0054933333333333336,0.0076213333333333333,0,0.22767999999999999,0.00068800000000000003
10719836514,0.12397333333333334,0.0054666666666666665,0.081808000000000006,0.58288533333333337,0.091728000000000004,5.3333333333333337e-06,0.012202666666666667,0.0089280000000000002,0,0.073082666666666671,0.01992
10719842495,0.57844266666666666,0.16856533333333334,0.026149333333333333,0.17169066666666666,0.047840000000000001,0,0.0028800000000000002,0.0018026666666666666,0,0.0025493333333333331,8.0000000000000007e-05
10719890416,0.028106666666666665,0,0.80074666666666672,0.0032053333333333335,0.019466666666666667,0.0087360000000000007,0.033792000000000003,0.0021066666666666668,0.012671999999999999,0.0094666666666666666,0.081701333333333334
10719926344,0.54549866666666669,0.080245333333333335,0.064165333333333338,0.070053333333333329,0.10201066666666667,3.7333333333333331e-05,0.0095519999999999997,0.0021919999999999999,3.7333333333333331e-05,0.12217600000000001,0.004032
10719944656,0.42954666666666669,0.17411733333333335,0.013808000000000001,0.26408533333333334,0.066426666666666662,0,0.0058826666666666663,0.0060106666666666668,0,0.039792000000000001,0.00033066666666666666
10719988883,0.46179733333333334,0.12584533333333334,0.068101333333333333,0.11414933333333334,0.19419733333333333,0,0.0032000000000000002,0.010111999999999999,9.6000000000000002e-05,0.021285333333333333,0.0012160000000000001
10720025863,0.032752000000000003,0.00017066666666666668,0.47458133333333336,0.22939733333333334,0.092261333333333334,0,0.041509333333333336,0.0026293333333333333,0.000112,0.12037333333333333,0.0062133333333333337
10720074313,0.044410666666666668,1.0666666666666667e-05,0.58961066666666662,0.046783999999999999,0.098533333333333334,0,0.082271999999999998,0.0050400000000000002,0.00066133333333333333,0.083071999999999993,0.049605333333333335
10720090073,0.050784000000000003,1.5999999999999999e-05,0.39438933333333331,0.0014506666666666667,0.015738666666666668,0.086709333333333333,0.079845333333333338,0.0060373333333333329,0.017056000000000002,0.045573333333333334,0.3024
10720112543,0.33075733333333335,0.09136533333333334,0.035999999999999997,0.37208000000000002,0.13704,0,0.0058346666666666668,0.0059946666666666664,5.3333333333333337e-06,0.020922666666666666,0
10892160195,0.017722666666666668,0.042421333333333332,0.38275733333333334,0.038149333333333334,0.15476266666666666,0.048117333333333331,0.011722666666666666,0.0080053333333333331,0.0032000000000000002,0.050394666666666664,0.24274666666666667
10892160725,0.14182933333333334,2.6666666666666667e-05,0.61184533333333335,0.009776,0.0063093333333333335,0.0024533333333333334,0.033402666666666664,0.00016000000000000001,0.00058133333333333333,0.14699733333333334,0.046618666666666669
10892161045,0.098842666666666662,0.0014453333333333334,0.42419733333333332,0.23962133333333333,0.026554666666666667,0.00013866666666666666,0.080261333333333337,0.044933333333333332,0.0023946666666666665,0.077269333333333329,0.0043413333333333333
10892194156,0.067327999999999999,1.0666666666666667e-05,0.72028800000000004,0.037098666666666669,0.046949333333333336,0.0044533333333333334,0.013274666666666667,0.000144,0.00038933333333333333,0.094218666666666673,0.015845333333333333
10892194686,0.0080800000000000004,5.3333333333333337e-06,0.82002666666666668,0.0033226666666666665,0.0070026666666666666,0.025696,0.05597866666666667,2.6666666666666667e-05,0.0020479999999999999,0.038575999999999999,0.039237333333333332
