11345647513,0.17517198704182288,0.090798238270301757,0.052967155631589803,0.026407745786772466,0.034276077118140236,0.016003591404894501,0.052864024072119292,0.034191145245635109,0.02682027202465451,0.042095875950933642,0.015196738616095802,0.035428723959281233,0.023143935257646901,0.051335250367027019,0.089336196750749219,0.23396304250233563
11370126356,0.16334219051432317,0.09295793445686068,0.044091774954804111,0.031345927516713376,0.035422657396959441,0.017107705747461142,0.045414285540955363,0.037133427971705553,0.028191315109380118,0.051559713172933425,0.013558766789211226,0.040245574442786251,0.023623193681068685,0.057893204236887125,0.070675451048908627,0.24743687741904172
12496565503,0.1481879178344799,0.076371953069073878,0.041835013771096469,0.022282483407952049,0.048083572962545042,0.012114924956624079,0.047331319234642497,0.025091301762943011,0.019255268809376478,0.040027178199201638,0.011053276550310001,0.047567915165192494,0.020959972821800798,0.057462478312039697,0.07301714410512139,0.30935827903760055
12496722755,0.13927007122144167,0.091210764508183786,0.035058663657651756,0.023890122423227654,0.027542192940948083,0.011981460585544595,0.041762215023234933,0.029908152246448029,0.020911440323226442,0.035058663657651756,0.011010810614057438,0.02871910603137626,0.019613195986362367,0.055005520571712832,0.08131620136133659,0.3477414188475958
12496887265,0.14307987235952874,0.077494267098605907,0.037558087334231181,0.022992271199602034,0.029647290066610855,0.0089603125492908192,0.046463800822625849,0.024454312719154565,0.017823560101432923,0.033827151506327424,0.0079289969545857149,0.030812070032395444,0.018011623533408558,0.044831895558063065,0.069559203581698398,0.38655528458243854
12496940295,0.16436743954670646,0.079738895157669951,0.053980271539329522,0.024460379281476357,0.042478069377206711,0.014432351763549667,0.054398864339533358,0.029623023817323676,0.025091301762943011,0.04613013989492714,0.013819628969048399,0.04324852279207464,0.022064087164367439,0.062370327230371635,0.073666266273553424,0.25013043108991856
12497053754,0.14613741976971328,0.060580691345442195,0.059537242626093501,0.015645664227908612,0.06794549800410099,0.0073526735340152145,0.079926958589645589,0.013443502105097125,0.009324306288598502,0.056789089894320487,0.0069644135454203521,0.065003215278030546,0.018005556971086766,0.081898591344228874,0.05543624649656026,0.25600892997973768
12497065235,0.16507116077603465,0.09003385141775562,0.040360839126900354,0.024630243026486611,0.032765503100013346,0.014050158337276599,0.045796478967228431,0.031236729394921073,0.025103434887586599,0.042787464055618243,0.013498101165993278,0.037715817954597851,0.023592860869459713,0.057947803297783276,0.080036156711437892,0.27537339691090645
12497092273,0.14889163906380809,0.082923840376612185,0.037673352018345284,0.022415947779031532,0.025649425496548126,0.0092575741030587605,0.049193753867433479,0.024187383976995595,0.017793227289823948,0.041489219718754168,0.0079411300792293048,0.029817153811621106,0.019473665052961088,0.048526432012036061,0.074272922505732905,0.36049333284800833
12497114985,0.16378504956381418,0.074394253752168793,0.052894356883728268,0.025722224244409665,0.047950108591465562,0.016355452019558597,0.055351314624055133,0.035131462405513292,0.028773705092272412,0.049594146980671931,0.015396935172715029,0.04886009293973477,0.021712226549703346,0.063383443138111353,0.059330979507152479,0.24136424853492519
