10405932235,1
10423178764,1
10423185434,1
10423191424,1
10650631163,0
10753757385,1
10753820836,1
10753851726,1
10753856126,1
10753860484,1
10753880654,1
10754056253,1
10754058903,1
10754059703,1
10754066633,1
10754272665,1
10754351066,1
10754359856,1
10754361846,1
10754568493,1
138908177,0
138908525,0
138909372,1
138909924,0
1850401943,0
1850421881,0
1850437547,0
1850556281,0
1850703607,0
1850748831,0
1850761519,0
1850833667,0
1850838881,0
1851342008,0
1851515838,0
1851537978,0
1851554226,0
1851633042,0
1880070931,0
2482756687,1
2482764143,1
2482772123,1
2482775717,1
2482779969,1
2482786763,1
2482788211,1
2482789731,1
2482817075,1
2483574130,1
2483578418,1
2483590658,0
2483597646,1
2483644362,1
2483652182,1
251982623,1
2886513934,0
2908373128,0
2914167342,1
2943175092,0
2976176423,1
2976178615,1
2976179201,1
2976179619,1
2977031608,1
2977032484,1
2998910157,1
2998910511,1
2998911107,1
2998912353,1
2998912711,1
2999749448,1
2999750116,1
2999750460,1
2999751672,1
3019561247,1
3038902071,0
3039742328,0
3118939717,0
3168952218,0
3213272217,0
3213610937,0
3213771883,0
3215991839,0
3249151290,0
3259219916,0
3397457265,0
3397462655,0
3397465641,0
3397468387,0
3397472543,0
3397500309,0
3397529403,0
3397551299,0
3398261716,0
3398303642,0
3398318160,0
3398324266,0
3398327000,0
3398330080,0
3398354030,0
3676878611,0
3677692912,1
3677693352,0
3677694004,1
3951504485,1
3951520407,1
3952254100,1
3978328679,0
3985075445,0
3985077169,0
3985087547,0
3985091689,0
3985098227,0
3985102209,0
3985111577,0
3985761536,0
3985823224,0
3985829810,0
3985836358,0
3985870074,0
3985873730,0
4056769011,1
4057508220,1
4057508622,1
4216955108,0
4534113784,0
4791684371,0
4791687247,0
4791703957,0
4791704809,0
4791735809,0
4791749541,0
4791772681,0
4791784389,0
4791792711,0
4791843529,0
4792290086,0
4792311308,0
4792317644,0
4792323134,0
481403224,0
481403396,0
481403732,0
481406552,0
481407168,0
481407628,1
481412759,0
481414417,0
481415219,0
481415895,1
4846887335,0
4846888849,0
4846889025,0
4846890949,0
4846891119,0
4846891629,0
4846893179,0
4847507978,0
4847508088,0
4847508172,0
4847511916,0
4847512108,0
4847512208,0
4847516024,0
4847516728,0
5138240457,1
5138246823,0
5138256361,1
5138260287,0
5138269497,1
5138271265,0
5138853562,0
5138854992,0
5138857954,0
5138861770,0
5138862812,0
5138864974,0
5138869458,0
5138871416,0
5138871926,0
5884122323,0
6417790281,1
6417793045,1
6479931561,1
6479933111,1
6479935103,1
6479937569,1
6479939945,1
6479941871,1
6479967277,1
6479983763,1
6479985501,1
6491457719,0
6491459625,0
6491460601,0
6491461031,0
6491461471,0
6491462245,0
6491462977,0
6491463383,0
6491463861,0
6491465199,0
6491467273,0
6491467667,0
6491468795,0
6491470619,0
6491472913,0
6700311309,1
6700314595,1
6700317529,1
6700321899,1
6700323211,1
6700328527,1
6700331305,1
6700332213,1
6700332883,1
6700333445,1
6705163319,1
6705167201,1
6705226949,1
6705243765,1
6705245497,1
6799483464,1
6801572390,1
6801572484,1
6947680077,1
6947680431,1
6947680571,1
6947680687,1
6947680829,1
6947681083,1
7423550510,0
7423569506,1
7434957772,0
7434976748,1
7441611662,0
7657020532,1
7669667584,0
7669686422,1
7669688356,1
7669731928,0
7669734690,0
7669740696,0
7669743422,1
7669778380,0
7669780204,1
7669793312,0
7669795154,0
7669799210,0
7774626850,0
7774639336,0
7774768304,0
8525061998,1
8754279197,0
8754279689,0
8754282065,0
8754295435,0
8754304907,0
8754314739,0
8754330321,0
8754334063,0
8755383884,0
8755387494,0
8755397068,0
8755407226,0
8755425458,0
8755441444,0
8755451638,0
8991938569,1
8991943745,1
8991950803,1
8991955645,1
8991961713,1
8991972315,1
8991977797,1
8991997243,1
8993141420,1
8993146626,1
8993152272,1
8993156578,1
8993169230,1
8993176772,1
8993188812,1
9186157305,0
9203105571,1
9203107857,1
9203108375,1
9203111957,1
9203112839,1
9203115019,1
9205890218,1
9205890648,1
9205893280,1
9205897206,1
9205897640,1
9363910295,0
